legacy_path,legacy_sha256,openalex_id,doi,canonical_url,title,source_type,disposition,lifecycle,artifact_level,relevance_status,duplicate_of,output_path,reason
sources/arxiv/2021--analysis-of-the-influence-of-dynamic-capabilities-on-company-performance-mediated-by-competitive-adv--yohanes-yohanes--w3215465353.md,fd152f41067fd513835d20ab403dfafddeb0ccc4a238d7ff405aab72553d8555,W3215465353,10.36418/edv.v1i10.232,https://doi.org/10.36418/edv.v1i10.232,Analysis of the Influence of Dynamic Capabilities on Company Performance Mediated By Competitive Advantage,journal-article,duplicate,rejected,full_text,relevant,openalex:W4376528572,sources/academic/journal-article/rejected/2021-10-20--analysis-of-the-influence-of-dynamic-capabilities-on-company-performance-mediated-by-competitive-adv--w3215465353.md,Duplicate of OpenAlex W4376528572.
sources/arxiv/2021--knowledge-transfer-performance-of-industry-university-research-institute-collaboration-in-china-the---zihanxin-li--w3217510971.md,9a49a9f58bafc2a258049a33ec311ba3ece0175fac80840d0309022cbebdb985,W3217510971,10.3390/su132313202,https://doi.org/10.3390/su132313202,Knowledge Transfer Performance of Industry-University-Research Institute Collaboration in China: The Moderating Effect of Partner Difference,journal-article,accepted,accepted,full_text,relevant,,sources/academic/journal-article/accepted/2021-11-29--knowledge-transfer-performance-of-industry-university-research-institute-collaboration-in-china-the---w3217510971.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2004--the-impact-of-external-and-internal-learning-in-subsidiaries-on-knowledge-transfer-and-mnc-performan--christine-holmstr-m--w354275420.md,ed9a977b4ae31f80369c160b1b9052ee8c61dad12a84e8e4a20c74771c8ca92d,W354275420,,http://www.diva-portal.org/smash/record.jsf?pid=diva2:165196,The Impact of External and Internal Learning in Subsidiaries on Knowledge Transfer and MNC Performance,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2004-01-01--the-impact-of-external-and-internal-learning-in-subsidiaries-on-knowledge-transfer-and-mnc-performan--w354275420.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2014--the-proposal-of-metrics-and-evaluation-methods-to-explicit-knowledge-of-the-absorptive-capacity--k-miyake--w38652429.md,0779d45f0e75332c5c6ab6b4e1d89f205f2bb66022eaaa27c28986601f400850,W38652429,10.24212/2179-3565.2014v5i2p42-55,https://doi.org/10.24212/2179-3565.2014v5i2p42-55,The Proposal of Metrics and Evaluation Methods to Explicit Knowledge of the Absorptive Capacity,journal-article,accepted,accepted,full_text,relevant,,sources/academic/journal-article/accepted/2014-01-31--the-proposal-of-metrics-and-evaluation-methods-to-explicit-knowledge-of-the-absorptive-capacity--w38652429.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2003--absorptive-capacity-adaptation-and-performance-an-intra-organizational-perspective--justin-j-p-jansen--w391337096.md,1ce77b1875779dc3c796d0180361fddcf120c5bcf1070eb256329268d336947e,W391337096,,https://pure.eur.nl/en/publications/896ee9ef-d3a9-4225-af6d-55e106397826,"Absorptive Capacity, Adaptation, and Performance: An Intra-organizational Perspective",repository-preprint,accepted,accepted,abstract,relevant,,sources/academic/repository-preprint/accepted/2003-04-01--absorptive-capacity-adaptation-and-performance-an-intra-organizational-perspective--w391337096.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2015--impact-evaluation-of-customer-knowledge-process-on-customer-knowledge-acquisition--samer-alhawari--w4230885242.md,344e31c5a5af6e2efd2d9d6932989dbeba1a9b30b73e9296c2e1255597d76738,W4230885242,10.4018/978-1-4666-7357-1.ch057,https://doi.org/10.4018/978-1-4666-7357-1.ch057,Impact Evaluation of Customer Knowledge Process on Customer Knowledge Acquisition,book-chapter,irrelevant,rejected,abstract,irrelevant,,sources/academic/book-chapter/rejected/2015-01-01--impact-evaluation-of-customer-knowledge-process-on-customer-knowledge-acquisition--w4230885242.md,Available title/abstract does not directly connect organizational entities to a learning or improvement mechanism.
sources/arxiv/2012--the-outcome-of-knowledge-process-for-customers-of-jordanian-companies-on-the-achievement-of-customer--amine-nehari-talet--w4232076013.md,a435a571408786b4642045512bedf02f911aaea14b21f517999112185be1473a,W4232076013,10.4018/978-1-4666-0035-5.ch003,https://doi.org/10.4018/978-1-4666-0035-5.ch003,The Outcome of Knowledge Process for Customers of Jordanian Companies on the Achievement of Customer Knowledge Retention,book-chapter,duplicate,rejected,abstract,relevant,openalex:W4243427013,sources/academic/book-chapter/rejected/2012-01-11--the-outcome-of-knowledge-process-for-customers-of-jordanian-companies-on-the-achievement-of-customer--w4232076013.md,Duplicate of OpenAlex W4243427013.
sources/arxiv/2012--the-outcome-of-knowledge-process-for-customers-of-jordanian-companies-on-the-achievement-of-customer--amine-nehari-talet--w4243427013.md,221f6590ec0974e1a10e2b65eed5dd29ffa3c652149d07cc7377de0d592cbf7b,W4243427013,10.4018/978-1-4666-2625-6.ch023,https://doi.org/10.4018/978-1-4666-2625-6.ch023,The Outcome of Knowledge Process for Customers of Jordanian Companies on the Achievement of Customer Knowledge Retention,book-chapter,accepted,accepted,abstract,relevant,,sources/academic/book-chapter/accepted/2012-12-06--the-outcome-of-knowledge-process-for-customers-of-jordanian-companies-on-the-achievement-of-customer--w4243427013.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2014--impact-evaluation-of-customer-knowledge-process-on-customer-knowledge-expansion--samer-alhawari--w4243692361.md,d097a2306ed97a5e3b047cd1fb4f786d5e1b2e1f22f4235221a86705a4fbfb51,W4243692361,10.4018/978-1-4666-6268-1.ch050,https://doi.org/10.4018/978-1-4666-6268-1.ch050,Impact Evaluation of Customer Knowledge Process on Customer Knowledge Expansion,book-chapter,accepted,accepted,abstract,relevant,,sources/academic/book-chapter/accepted/2014-09-19--impact-evaluation-of-customer-knowledge-process-on-customer-knowledge-expansion--w4243692361.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2017--comparing-agility-and-absorptive-capacity-for-superior-firm-performance-in-dynamic-environment--vikas-verma--w4244396275.md,7a0ebfc8973d8c26daf9145dec891991dd96b7b9966025f4f543851517e678cb,W4244396275,10.1504/ijbe.2017.084703,https://doi.org/10.1504/ijbe.2017.084703,Comparing agility and absorptive capacity for superior firm performance in dynamic environment,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2017-01-01--comparing-agility-and-absorptive-capacity-for-superior-firm-performance-in-dynamic-environment--w4244396275.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2022--absorption-capacities-in-ecuadorian-companies-identification-of-profiles--julio-r-os-zaruma--w4285502288.md,405b59fceec7a88cc0274bd17a4b724bb8f9961954009bced88ce065f921cc27,W4285502288,10.23919/cisti54924.2022.9820028,https://doi.org/10.23919/cisti54924.2022.9820028,Absorption capacities in Ecuadorian companies: Identification of profiles,conference-paper,accepted,accepted,abstract,relevant,,sources/academic/conference-paper/accepted/2022-06-22--absorption-capacities-in-ecuadorian-companies-identification-of-profiles--w4285502288.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2022--distinguishing-absorptive-capacity-based-on-the-nature-of-knowledge-the-casual-relationships-among-t--xiang-yu--w4295768358.md,86f62a2a96b76dc9d3ca37d58b4e6f725a21d8b5ac0db054b9f695007f365f62,W4295768358,10.23919/picmet53225.2022.9882856,https://doi.org/10.23919/picmet53225.2022.9882856,Distinguishing Absorptive Capacity based on the Nature of Knowledge : The Casual Relationships among the Sub-Components of Absorptive Capacity,conference-paper,accepted,accepted,abstract,relevant,,sources/academic/conference-paper/accepted/2022-08-01--distinguishing-absorptive-capacity-based-on-the-nature-of-knowledge-the-casual-relationships-among-t--w4295768358.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2022--an-empirical-taxonomy-of-knowledge-intensive-business-services-buyers-an-absorptive-capacity-approac--rafael-teixeira--w4310691070.md,58b41b60b800be69c7bd07e68255a9666f316a61b8ebba675def1f9784454c8f,W4310691070,10.1016/j.indmarman.2022.11.003,https://doi.org/10.1016/j.indmarman.2022.11.003,An empirical taxonomy of Knowledge-Intensive Business Services buyers: An Absorptive Capacity approach,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2022-12-01--an-empirical-taxonomy-of-knowledge-intensive-business-services-buyers-an-absorptive-capacity-approac--w4310691070.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2022--technological-turbulence-and-innovation-performance-mediating-role-of-absorptive-capacity-in-industr--abdeslam-hassani--w4321063683.md,a57a5381c41f3f9c43d46ac346ffe1d3d3be7f67bd256027a960d43d14f98e27,W4321063683,10.1109/ictmod55867.2022.10041884,https://doi.org/10.1109/ictmod55867.2022.10041884,Technological turbulence and innovation performance: mediating role of absorptive capacity in Industrial SMEs,conference-paper,accepted,accepted,abstract,relevant,,sources/academic/conference-paper/accepted/2022-11-23--technological-turbulence-and-innovation-performance-mediating-role-of-absorptive-capacity-in-industr--w4321063683.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2023--how-upstream-innovativeness-of-ecosystems-affects-firms-innovation-the-contingent-role-of-absorptive--caiting-dong--w4323637042.md,16bad56d05fed186ad9df2f5295ec6d95845e81f0e74ec5e7de9815aed7ec13b,W4323637042,10.1016/j.technovation.2023.102735,https://doi.org/10.1016/j.technovation.2023.102735,How upstream innovativeness of ecosystems affects firms' innovation: The contingent role of absorptive capacity and upstream dependence,journal-article,accepted,accepted,metadata_only,relevant,,sources/academic/journal-article/accepted/2023-03-08--how-upstream-innovativeness-of-ecosystems-affects-firms-innovation-the-contingent-role-of-absorptive--w4323637042.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2021--analysis-of-the-influence-of-dynamic-capabilities-on-company-performance-mediated-by-competitive-adv--yohanes-yohanes--w4376528572.md,92385de4adba689ae1143a8eb2752526cd9e8fbae5b83357fe75d012479660bd,W4376528572,10.59188/eduvest.v1i10.232,https://doi.org/10.59188/eduvest.v1i10.232,Analysis of the Influence of Dynamic Capabilities on Company Performance Mediated By Competitive Advantage,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2021-10-20--analysis-of-the-influence-of-dynamic-capabilities-on-company-performance-mediated-by-competitive-adv--w4376528572.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2023--entrepreneurial-absorptive-capacity-as-enabler-of-knowledge-intensive-entrepreneurship-an-empirical---ioanna-kastelli--w4386255792.md,e33c0005884a2562e9e0cdb1212d3f31152356ff7116f6d13c03d50f92c04ad3,W4386255792,10.1007/s13132-023-01465-9,https://doi.org/10.1007/s13132-023-01465-9,Entrepreneurial Absorptive Capacity As Enabler of Knowledge Intensive Entrepreneurship: An Empirical Investigation,journal-article,accepted,accepted,full_text,relevant,,sources/academic/journal-article/accepted/2023-08-29--entrepreneurial-absorptive-capacity-as-enabler-of-knowledge-intensive-entrepreneurship-an-empirical---w4386255792.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2023--the-dynamism-of-the-environment-the-impact-on-service-company-competitive-advantage-from-a-crm-dynam--anetta-pukas--w4386798285.md,981b1013b49807e874c28e5559b6650ab86aa7de8305e65a69f678ea6d1999f1,W4386798285,10.2478/minib-2023-0017,https://doi.org/10.2478/minib-2023-0017,The Dynamism of the Environment — The Impact on Service Company Competitive Advantage from a CRM Dynamic Capabilities Perspective,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2023-09-01--the-dynamism-of-the-environment-the-impact-on-service-company-competitive-advantage-from-a-crm-dynam--w4386798285.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2024--spillover-effects-of-japanese-firms-and-the-role-of-absorptive-capacity-in-vietnam--vu-hoang-duong--w4399441943.md,89f927eb2bafdd24f581ddad7cd22d6913a71ca0b1b8256e4de1d44475e8024c,W4399441943,10.1111/apel.12417,https://doi.org/10.1111/apel.12417,Spillover effects of Japanese firms and the role of absorptive capacity in Vietnam,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2024-06-06--spillover-effects-of-japanese-firms-and-the-role-of-absorptive-capacity-in-vietnam--w4399441943.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2024--leveraging-customer-knowledge-obtained-through-social-media-the-roles-of-r-d-intensity-and-absorptiv--elena-ji--w4400268572.md,ccdd5d76f10ec22fb9c9dacbdd81a9109a4617f6d0388a9fdefafae5ee6d24d3,W4400268572,10.1016/j.jbusres.2024.114811,https://doi.org/10.1016/j.jbusres.2024.114811,Leveraging customer knowledge obtained through social media: The roles of R&amp;D intensity and absorptive capacity,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2024-07-03--leveraging-customer-knowledge-obtained-through-social-media-the-roles-of-r-amp-d-intensity-and-absor--w4400268572.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2009--dynamic-capabilities-and-innovation-in-supply-chains--maree-storer--w48413605.md,4b13a4022fcd31b25d8d58e68c0641b0944e237b2df2f6af5abd51cd4a5c0129,W48413605,,http://www.continuous-innovation.net/Publications/Papers_CINet_conference_2009.html,Dynamic capabilities and innovation in supply chains,book-chapter,accepted,accepted,abstract,relevant,,sources/academic/book-chapter/accepted/2009-01-01--dynamic-capabilities-and-innovation-in-supply-chains--w48413605.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2007--the-new-venture-innovation-process-examining-the-role-of-absorptive-capacity--alexander-mckelvie--w83397471.md,1a05117e5379c2909ef3e308787afc7c75cd6401d36af6abd6f1212f7b8f872d,W83397471,10.1016/s1074-7540(07)10007-6,https://doi.org/10.1016/s1074-7540(07)10007-6,The New Venture Innovation Process: Examining the Role of Absorptive Capacity,book-chapter,accepted,accepted,abstract,relevant,,sources/academic/book-chapter/accepted/2007-07-27--the-new-venture-innovation-process-examining-the-role-of-absorptive-capacity--w83397471.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2010--how-do-firms-nurture-absorptive-capacity--steven-j-maranville--w98219716.md,c09f0bf6822a4495725c1a478b506f28397bc014904a48ae8ccc0e6eb5ad4c95,W98219716,,https://www.jstor.org/stable/info/20798908,How Do Firms Nurture Absorptive Capacity,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2010-06-22--how-do-firms-nurture-absorptive-capacity--w98219716.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
